chunk_id,doc_id,record_id,asin,category,text,n_words,parent_id,parent_text
CHILD_001808,KB_01718,REC_150,B000PD0BNI,Toys_and_Games,"This works great for my castor oil, gets right to the scalp with minimal oil in my hair! Very happy with this product!",23,KB_01718,"This works great for my castor oil, gets right to the scalp with minimal oil in my hair! Very happy with this product!"
CHILD_001809,KB_01719,REC_151,B002B5OW7Y,Sports_and_Outdoors,"its a very well made product, BUT and its a big but, most shotguns won't fit in it. Especially if you have any accessories on the gun. fits my SxS 12ga fine, and my 870 if I strip it and push HARD. It isn't as useful as I had hoped.",50,KB_01719,"its a very well made product, BUT and its a big but, most shotguns won't fit in it. Especially if you have any accessories on the gun. fits my SxS 12ga fine, and my 870 if I strip it and push HARD. It isn't as useful as I had hoped."
CHILD_001810,KB_01720,REC_151,B002B5OW7Y,Sports_and_Outdoors,awesome works great have not had a problem with it yet work great for my MOLLE vest it's reliable durable and well worth it,24,KB_01720,awesome works great have not had a problem with it yet work great for my MOLLE vest it's reliable durable and well worth it
CHILD_001811,KB_01721,REC_151,B002B5OW7Y,Sports_and_Outdoors,"Will it fit? seems to be the main question on this scabbard. In my experience, more than likely it WILL FIT. Benelli M4 and 20"" 590 with Ghost Sights fit with no problem. A 590 with side mounted light fit fine as well. This leads me to believe that bottom mounted lights, or certainly a shotshell carrier, will fit. I do not know why others are having issues. There is a padded hardshell on either side of the scabbard. If someone needed more room these could be removed or shaved down.Overall this is a very well made scabbard.",98,KB_01721,"Will it fit? seems to be the main question on this scabbard. In my experience, more than likely it WILL FIT. Benelli M4 and 20"" 590 with Ghost Sights fit with no problem. A 590 with side mounted light fit fine as well. This leads me to believe that bottom mounted lights, or certainly a shotshell carrier, will fit. I do not know why others are having issues. There is a padded hardshell on either side of the scabbard. If someone needed more room these could be removed or shaved down.Overall this is a very well made scabbard."
CHILD_001812,KB_01722,REC_151,B002B5OW7Y,Sports_and_Outdoors,"This was a good product for the price, it looks awesome with the shotgun! The only small issue is that the strap pinches a little if your not wearing layers, the top part of the strap. If you want your shotgun to slide out smoothly you need to take your sidesaddle off. All in all it is a great scabbard! I would recommend this to a friend!",67,KB_01722,"This was a good product for the price, it looks awesome with the shotgun! The only small issue is that the strap pinches a little if your not wearing layers, the top part of the strap. If you want your shotgun to slide out smoothly you need to take your sidesaddle off. All in all it is a great scabbard! I would recommend this to a friend!"
CHILD_001813,KB_01723,REC_151,B002B5OW7Y,Sports_and_Outdoors,"This is a very sturdy and well made scabbard. The strap is slightly lacking but nothing to gripe about. I bought this to use with me CZ 612 HC-P with a 20&#34; barrel, and it fits perfectly. The MOLLE straps are very easy to use and very convenient.",48,KB_01723,"This is a very sturdy and well made scabbard. The strap is slightly lacking but nothing to gripe about. I bought this to use with me CZ 612 HC-P with a 20&#34; barrel, and it fits perfectly. The MOLLE straps are very easy to use and very convenient."
CHILD_001814,KB_01724,REC_151,B002B5OW7Y,Sports_and_Outdoors,This case was much better than I was expecting it to be. I highly recommend it to anyone with a shotgun,21,KB_01724,This case was much better than I was expecting it to be. I highly recommend it to anyone with a shotgun
CHILD_001815,KB_01725,REC_151,B002B5OW7Y,Sports_and_Outdoors,"The sling is a bit uncomfortable, but this is an easy fix. Standard 18.5 and 20 inch barrels fit like a glove; I think one could go up to a 24 and be fine. The shotgun can be quickly drawn out as necessary.",43,KB_01725,"The sling is a bit uncomfortable, but this is an easy fix. Standard 18.5 and 20 inch barrels fit like a glove; I think one could go up to a 24 and be fine. The shotgun can be quickly drawn out as necessary."
CHILD_001816,KB_01726,REC_151,B002B5OW7Y,Sports_and_Outdoors,"The iron sights on the rifle do catch on the interior, so you need to be careful withdrawing it to avoid tearing the interior. The strap is a little short for my tastes, and could use some padding, but it is detachable, so I different sling could be used as needed.",51,KB_01726,"The iron sights on the rifle do catch on the interior, so you need to be careful withdrawing it to avoid tearing the interior. The strap is a little short for my tastes, and could use some padding, but it is detachable, so I different sling could be used as needed."
CHILD_001817,KB_01727,REC_151,B002B5OW7Y,Sports_and_Outdoors,Scabbard arrived promptly and was as described. Fits my 870 just fine. I will most likely be being another for use.,21,KB_01727,Scabbard arrived promptly and was as described. Fits my 870 just fine. I will most likely be being another for use.
CHILD_001818,KB_01728,REC_151,B002B5OW7Y,Sports_and_Outdoors,"Remington 11-87 fits, but is very tight in the new scabbard and the stock open sights / operating handle will snag on lining if you're not careful. Carelessly inserting the the shotgun can also result in the operating handle getting caught on the top of the scabbard and half cycling a round into the chamber. Those potential issues aside though, it's a nice looking scabbard with plenty of mounting options. My intended use is strapped to a pack when backpacking in Alaska, shotgun to be out and accessible when the likelihood of bear encounters is high, packed away snuggly in",100,KB_01728,"Remington 11-87 fits, but is very tight in the new scabbard and the stock open sights / operating handle will snag on lining if you're not careful. Carelessly inserting the the shotgun can also result in the operating handle getting caught on the top of the scabbard and half cycling a round into the chamber. Those potential issues aside though, it's a nice looking scabbard with plenty of mounting options. My intended use is strapped to a pack when backpacking in Alaska, shotgun to be out and accessible when the likelihood of bear encounters is high, packed away snuggly in the scabbard when those chances are very low."
CHILD_001819,KB_01728,REC_151,B002B5OW7Y,Sports_and_Outdoors,the scabbard when those chances are very low.,8,KB_01728,"Remington 11-87 fits, but is very tight in the new scabbard and the stock open sights / operating handle will snag on lining if you're not careful. Carelessly inserting the the shotgun can also result in the operating handle getting caught on the top of the scabbard and half cycling a round into the chamber. Those potential issues aside though, it's a nice looking scabbard with plenty of mounting options. My intended use is strapped to a pack when backpacking in Alaska, shotgun to be out and accessible when the likelihood of bear encounters is high, packed away snuggly in the scabbard when those chances are very low."
CHILD_001820,KB_01729,REC_151,B002B5OW7Y,Sports_and_Outdoors,seems to be the main question on this scabbard.,9,KB_01729,seems to be the main question on this scabbard.
