chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_001221,KB_01182,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I bought this oil to use on homemade wool dryer balls and it works great. It leaves a nice light lavender scent on my clothes without leaving behind any kind of oil spotting. It's also safe to use mixed with vinegar as a fabric softener for the washer. It leaves behind a scent that's detectable, but not overpowering. The seller, Plant Therapy Essential Oils, also sent me a jar that had a bonus .5 fl oz in it!",78
PASS_001222,KB_01183,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I have used this with olive oil to help with skin allergies, it is helping. I also use it in a vaporizer, which is helping me sleep better.",28
PASS_001223,KB_01184,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I bought this lavender oil in an attempt to help me sleep better. I took a tiny (maybe half oz) spray bottle and filled it mostly with water. Then I put a drop of oil in it and shook it up. I use one spray on my pillow at night and it's so relaxing, and I've been sleeping so much better since I got it! When I got it, I realized that it was perfect for calming me down while I'm having panic attacks (I have them often enough for it to be a problem).",95
PASS_001224,KB_01185,REC_090,B0069SQQ2I,Health_and_Personal_Care,Perfect for multiple functions. I've used many oils and this one have already used many times since it's arrival a couple of weeks ago. I use it to keep bugs away from my Lhasa Apso as well as my husband and I. When we've forgotten and get nabbed by a mosquito the Lavender reduces the selling and takes away the itching immediately. I use it for neuropathy pain as well as at night and it seems to help me sleep better. It definitely has a calming effect.,87
PASS_001225,KB_01186,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I wash/process raw wool fleece and put a few drops of this into the rinse water. This leaves a wonderful smell and provides a little bit of oil (i.e., moisture) in the fleece. This is awesome!",36
PASS_001226,KB_01187,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I use lavender as aromatherapy to help with sleep. This smells good and seems to be high quality, not the muted soapy smell of a low quality oil. Good delivery, too.",31
PASS_001227,KB_01188,REC_090,B0069SQQ2I,Health_and_Personal_Care,The smell is very strong (not very pleasant) because it's 100% pure oil. I hope someone suggest a medium to dilute this oil and provide purchasing link....I bought this to help me relax. I dropped a little under my pillow (to help sleep) but the strong smell kept me awake...,50
PASS_001228,KB_01189,REC_090,B0069SQQ2I,Health_and_Personal_Care,"This has the worst smell and it gives me a headache, I'll never buy it again. I've tried others and they were much better.",24
PASS_001229,KB_01190,REC_090,B0069SQQ2I,Health_and_Personal_Care,I bought this oil to use on homemade wool dryer balls and it works great.,15
PASS_001230,KB_01191,REC_090,B0069SQQ2I,Health_and_Personal_Care,I use it for neuropathy pain as well as at night and it seems to help me sleep better.,19
PASS_001231,KB_01192,REC_090,B0069SQQ2I,Health_and_Personal_Care,"I read that breathing lavender at night would help with sleep, so I thought it would be better than taking a drug.",22
PASS_001232,KB_01193,REC_090,B0069SQQ2I,Health_and_Personal_Care,I bought this lavender oil in an attempt to help me sleep better.,13
PASS_001233,KB_01194,REC_090,B0069SQQ2I,Health_and_Personal_Care,I dropped a little under my pillow (to help sleep) but the strong smell kept me awake...,17
PASS_001234,KB_01195,REC_090,B0069SQQ2I,Health_and_Personal_Care,I wash/process raw wool fleece and put a few drops of this into the rinse water.,16
PASS_001235,KB_01196,REC_090,B0069SQQ2I,Health_and_Personal_Care,I use this to add to my lavender scented lotions as well as use it sometimes on my body before I go to bed.,24
PASS_001236,KB_01197,REC_090,B0069SQQ2I,Health_and_Personal_Care,I order this product to add scent to my home made massage oil.,13
PASS_001237,KB_01198,REC_090,B0069SQQ2I,Health_and_Personal_Care,I got this to add to Tom's of Maine body wash because they seem to have dropped their Lavender line and only have unscented.,24
PASS_001238,KB_01199,REC_090,B0069SQQ2I,Health_and_Personal_Care,"This item was delivered quickly and is a good quantity (30ml) of essential oil for the price.  The aroma is strong and pleasant and what I had hoped.  I use it to scent natural oils for use after bath and on a cotton pad laid on top of the humidifier in the bedroom.  There are so many uses for essential oils.  This oil does what I want, pure and true.",70
PASS_001239,KB_01200,REC_091,B003L16V9E,Home_and_Kitchen,"The &#34;sage&#34; is better described as lime green. Sticthing between colors gaping upon opening. After the first washing, all stuffing has balled up into three clumps...not repairable. very disappointed! !",30
PASS_001240,KB_01201,REC_091,B003L16V9E,Home_and_Kitchen,"I purchased this Sage Queen Size comforter set for my master bedroom. I love the modern look of this beautiful bold stripe, sage green color comforter set. It enhances my room!The material of this comforter set, is very comfortable, especially when you lie under the covers, its feels soft to the touch.",52
PASS_001241,KB_01202,REC_091,B003L16V9E,Home_and_Kitchen,This was a great buy and I am so pleased with it. If anyone likes this color combination I suggest you buy this and its very comfortable,27
PASS_001242,KB_01203,REC_091,B003L16V9E,Home_and_Kitchen,In the pic on the actual packaging and on the add it's a green apple color and a chocolate brown. I'm sending it back and going to Target for a real deal.,32
PASS_001243,KB_01204,REC_091,B003L16V9E,Home_and_Kitchen,"I really love this bedding - it is light weight enough to use all year and looks stylish with great material. The green is a lime and as bright as the picture and the brown is dark chocolate. Has the European shams, shams, decorative pillows, skirt and comforter for a great price! If you like to get new bedding every few years this is a great buy and a sweet way to update a bedroom!",75
PASS_001244,KB_01205,REC_091,B003L16V9E,Home_and_Kitchen,"I wish the green matched my green walls but it did not so I am returning. The quality is very good and I even like the kelly green, but it just does not work in my room.",37
PASS_001245,KB_01206,REC_091,B003L16V9E,Home_and_Kitchen,"This is a nice bedding set, purchased for our spare bedroom. we have chocolate drapes and green walls. the brown in this set is alittle more grey/chocolate instead of true chocolate. It also is a shiner material but looks nice",40
PASS_001246,KB_01207,REC_091,B003L16V9E,Home_and_Kitchen,I needed a new comforter as the old was over 20 years in age . The color and comfort was excellent.,21
PASS_001247,KB_01208,REC_091,B003L16V9E,Home_and_Kitchen,We gave this Bed in Bag as a gift and the recipient said they absolutely loved them. The color scheme was perfect and it was just what they needed.,29
PASS_001248,KB_01209,REC_091,B003L16V9E,Home_and_Kitchen,very nice color. love the feel of it. my room looks beautiful. thank u. I will get some more moving forward,21
PASS_001249,KB_01210,REC_092,B0012RTMUY,Home_and_Kitchen,"I had this blender for about three years and absolutely loved it. Easy to clean. Strong and sturdy base. Chewed up anything I put in it. I make smoothies a couple times a week and it handled frozen ingredients easily. However after three years, the blender began leaking around the bottom nut, as other reviewers have said. Apparently there is no recall and I wish there was. Sure wish this one had some life to it. Don't know what I'm going to go with for a replacement...",87
PASS_001250,KB_01211,REC_092,B0012RTMUY,Home_and_Kitchen,"I purchased this blender for morning smoothies for the family. After a few uses the jar started to crack, much like a windshield would if hit by a rock, the cracks started from the four drainage holes at the bottom on the outside of the jar and went inward toward the blades. Soy milk or orange juice would leak out everywhere, I dealt with it for a while because the blender was new and it was a hundred dollars. I made my last angry smoothie and dumped the thing in the trash.",92
