doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_01189,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"The product worked almost immediately for me. I was having pain and bloating intermittently for months which decreased dramatically when I started taking it. I've been taking it for a few weeks and am still noticing improvement. I've added some fiber as well, which I think helps. Really glad I tried this before getting GI tests done.",57,review_snippets
KB_01190,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"I purchased Members Mark 4X at my SAMS club and it is amazing. It has more of the effective probiotic ingredients than Align and the tablets are coated specially so they protect the probiotic cultures from stomach acid which can kill them before they even get a chance to work.This product REALLY works for digestive balance. And, on a cost per day it is half of what Align costs.At SAMs an 84-count package is only $27.88 so I think the prices on Amazon are high.The label is cleary marked.",89,review_snippets
KB_01191,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,best probiotic for price and effectiveness,6,review_snippets
KB_01192,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"Tried this about 3 months ago just for the hell of it - read an article in a science magazine that we were killing off the good bacteria, etc. in our guts. I have had very serious diverticulitis problems (2 operations on my intestines), and though better, I did have some continued problems after the corrective surgery. So far, using the PROBIOTICS my gut / intestines have fared much, much better. I don't seem to have the intestinal discomfort as I endured before trying this. Found out my Intestinal Surgeon also uses probiotics.NOTE: DON'T BUY the name brand - highly advertised ALIGN, its way more expensive and contains way less probiotics.",111,review_snippets
KB_01193,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,I use for a long time.,6,top_sentences_IR
KB_01194,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,This product works better than Align for me and is much more reasonably priced.,14,top_sentences_IR
KB_01195,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,The product worked almost immediately for me.,7,top_sentences_IR
KB_01196,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"The product above, and a few similar ones under different names are far superior and cheaper!",16,top_sentences_IR
KB_01197,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,It has more of the effective probiotic ingredients than Align and the tablets are coated specially so they protect the probiotic cultures from stomach acid which can kill them before they even get a chance to work.This product REALLY works for digestive balance.,43,top_sentences_IR
KB_01198,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,The price was good and the product is terrific.,9,top_sentences_IR
KB_01199,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"Our local Sam's Club used to carry this product but the last time I was in there, it wasn't on the shelves, so I ordered from Amazon.",27,top_sentences_IR
KB_01200,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,BottlesThis is the least expensive product with 4 different probiotic ingredients which is much better than Align.,17,top_sentences_IR
KB_01201,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,Lots of reviews said to use these instead of the more expensive Align.,13,top_sentences_IR
KB_01202,REC_124,65345,B0057RI3KK,Health_and_Personal_Care,val,"Tried this about 3 months ago just for the hell of it - read an article in a science magazine that we were killing off the good bacteria, etc. in our guts. I have had very serious diverticulitis problems (2 operations on my intestines), and though better, I did have some continued problems after the corrective surgery. So far, using the PROBIOTICS my gut / intestines have fared much, much better. I don't seem to have the intestinal discomfort as I endured before trying this.  Found out my Intestinal Surgeon also uses probiotics.NOTE: DON'T BUY the name brand - highly advertised ALIGN, its way more expensive and contains way less probiotics. You are only paying for high-priced MARKETING HYPE. The product above, and a few similar ones under different names are far superior and cheaper! Read the labels.",138,top_review_helpful
KB_01203,REC_125,65701,B003YGVDDU,Electronics,val,This mini keyboard fits my small desktop and work perfectly. There have been no issues with its operation and compatibility.,20,review_snippets
KB_01204,REC_125,65701,B003YGVDDU,Electronics,val,It fits where I need it. The keys seem to work well and it feels fine. No problems so far.,20,review_snippets
KB_01205,REC_125,65701,B003YGVDDU,Electronics,val,** I can NOT imagine sharing my precious desk space with a larger KB --or having to reach way over to work the mouse.This KB (bought two of them this time) was painless to install on a Vista and on an off-line XP operated computer here.,46,review_snippets
KB_01206,REC_125,65701,B003YGVDDU,Electronics,val,I bought this to replace another brand that I had for years. The only thing that it doesn't have is a power button to turn off the computer which I do miss but can live with out it. The keys work well and its just a little smaller than my old one which I like. I bought two of these and have no regrets.,64,review_snippets
KB_01207,REC_125,65701,B003YGVDDU,Electronics,val,I bought this keyboard because Bluetooth keyboards work poorly with my Samsung Galaxy Note 10.1 2014 edition tablet. The LuxeMate i200 USB keyboard works perfectly with my tablet and was less than 1/4 the price of a Bluetooth keyboard.,39,review_snippets
KB_01208,REC_125,65701,B003YGVDDU,Electronics,val,"Easy to set up and use. I was able to plug it in and set it up in about 30 seconds, maybe a minute. Good angle, a little hard to switch to from my work computer's keyboard because there is no number pad, but that's also why I bought it. Quick delivery, easy to use, would recommend to a friend.",60,review_snippets
KB_01209,REC_125,65701,B003YGVDDU,Electronics,val,"I have a standard PC with Windows 7. I plugged this keyboard into the same USB port as my old keyboard, and it did not function at all. Pressing the keys had no effect whatsoever--it was a dead keyboard. Nothing I tried (such as restarting my computer) made it work. Too inexpensive to pay to ship it back, so a complete waste of money. Couldn't be more displeased.",68,review_snippets
KB_01210,REC_125,65701,B003YGVDDU,Electronics,val,"Sadly I got confuse and I though that this was a wireless keyboard, nevertheless it is good quality and nice design. I recommend it if you want a nice, compact & wired keyboard. The only detail it is pricy if you think that few more dollars you can get a similar Wireless keyboard, although I decided to keep it because it work for the purpose that I buy it.",69,review_snippets
KB_01211,REC_125,65701,B003YGVDDU,Electronics,val,"There are a few similar keyboards from other companies, but I slightly prefer this one. The key travel is shorter, and the edges are rounded instead of hard corners. These two things may make this keyboard more comfortable over the competition. The special function keys work very well using Windows 7 64-bit plug-and-play. A 5 for the price.",58,review_snippets
KB_01212,REC_125,65701,B003YGVDDU,Electronics,val,"As another reviewer pointed out, you can use something like stacked furniture pads to prop it up. I used little rubber feet - but I really had to use quite a few to get it high enough to reach the keyboard over my wrist restAll in all it's good for the price, and if you're only using it occasionally you'll probably be very happy with it. But for a main work keyboard, it's just kind of meh.",77,review_snippets
KB_01213,REC_125,65701,B003YGVDDU,Electronics,val,This mini keyboard fits my small desktop and work perfectly.,10,top_sentences_IR
KB_01214,REC_125,65701,B003YGVDDU,Electronics,val,This keyboard is awesome - it helps you work in a more natural position by eliminating the extraneous number pad at the right end of most keyboards.,27,top_sentences_IR
KB_01215,REC_125,65701,B003YGVDDU,Electronics,val,"The only detail it is pricy if you think that few more dollars you can get a similar Wireless keyboard, although I decided to keep it because it work for the purpose that I buy it.",36,top_sentences_IR
KB_01216,REC_125,65701,B003YGVDDU,Electronics,val,The keys work well and its just a little smaller than my old one which I like.,17,top_sentences_IR
KB_01217,REC_125,65701,B003YGVDDU,Electronics,val,The keys seem to work well and it feels fine.,10,top_sentences_IR
KB_01218,REC_125,65701,B003YGVDDU,Electronics,val,The keyboard tray is quite narrow and therefore a full-size keyboard plus mouse plus mousepad just doesn't work.,18,top_sentences_IR
KB_01219,REC_125,65701,B003YGVDDU,Electronics,val,"The back of the keyboard is slightly elevated but not enough, but that problem is easily solved with some stick pads for furniture, you can even stack them up to get your desirable tilt.The cable is on the short side, so you want to measure things before buying it, I'd say 3 feet.The good thing is that this is used only for weekend/evenings, not as a full-time work location, so I can live with its okay quality.",77,top_sentences_IR
KB_01220,REC_125,65701,B003YGVDDU,Electronics,val,"Otherwise, imho, of *negative* worth to your work.Shoot, I see now that the BTC is available.",16,top_sentences_IR
